Date,Open,High,Low,Close,Volume,SMA_Short_Best,SMA_Long_Best,Signal_Best,Entry_Price_Best,Stop_Loss_Level_Best,Trailing_Stop_Level_Best,Trailing_Stop_Pct_Best,Position_Best,Daily_PnL_Best,Cumulative_PnL_Best,Capital_Best,Cumulative_Returns_Best,Returns_Best
2016-08-23,1337.0,1341.199951171875,1334.300048828125,1340.5999755859375,551,1290.2060009765626,1262.8706665039062,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-24,1337.199951171875,1337.199951171875,1322.9000244140625,1324.4000244140625,262,1291.270001220703,1264.372666829427,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-25,1321.4000244140625,1324.0,1317.0,1320.0999755859375,58,1292.187000732422,1265.8586669921874,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-26,1323.800048828125,1340.5,1320.0999755859375,1321.5,141,1293.177000732422,1267.2940006510416,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-29,1315.0,1323.0,1315.0,1322.9000244140625,437,1294.0440014648439,1268.6353344726563,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-30,1322.0,1322.0999755859375,1308.0,1311.699951171875,705,1294.7360009765625,1269.939334309896,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-08-31,1310.300048828125,1313.699951171875,1306.300048828125,1306.9000244140625,214,1295.2380017089845,1271.21466796875,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-01,1305.300048828125,1313.0999755859375,1301.5,1312.199951171875,225,1295.7660009765625,1272.520000813802,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-02,1309.5999755859375,1326.699951171875,1309.199951171875,1322.0999755859375,55,1296.5190002441407,1273.814667154948,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-06,1323.300048828125,1349.4000244140625,1323.199951171875,1349.4000244140625,46,1297.7630004882812,1275.2953336588541,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-07,1348.4000244140625,1350.5,1343.9000244140625,1344.300048828125,14,1298.875001220703,1276.6486669921876,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-08,1344.800048828125,1345.4000244140625,1335.699951171875,1336.800048828125,30,1299.907001953125,1277.8433341471355,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-09,1338.5,1338.5,1328.0,1330.0999755859375,35,1300.6780017089843,1278.9920003255208,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-12,1327.0,1329.300048828125,1319.9000244140625,1321.0,177,1301.3560021972655,1279.8126668294271,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-13,1324.5999755859375,1324.5999755859375,1315.0,1319.0,79,1302.0560021972656,1280.614667154948,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-14,1319.199951171875,1322.300048828125,1319.199951171875,1321.5,73,1302.9840026855468,1281.460000813802,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-15,1320.699951171875,1320.699951171875,1310.800048828125,1313.5,37,1303.7300024414062,1281.897333984375,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-16,1312.199951171875,1312.5999755859375,1305.800048828125,1305.800048828125,4,1304.3660034179688,1282.342001139323,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-19,1313.5,1313.5,1313.5,1313.5,20,1305.00900390625,1283.0460009765625,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-20,1313.699951171875,1313.699951171875,1313.699951171875,1313.699951171875,97,1305.4910034179688,1283.730000813802,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-21,1326.300048828125,1326.9000244140625,1324.0,1326.9000244140625,76,1305.8680041503906,1284.402001139323,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-22,1338.5999755859375,1340.4000244140625,1338.199951171875,1340.4000244140625,23,1306.3250048828124,1285.1353344726563,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-23,1337.199951171875,1337.199951171875,1337.199951171875,1337.199951171875,40,1306.7900048828126,1285.9866674804687,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-26,1335.199951171875,1341.800048828125,1335.199951171875,1339.699951171875,24,1307.45400390625,1286.7693334960939,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-27,1328.0,1328.699951171875,1325.9000244140625,1325.9000244140625,48,1307.99900390625,1287.3506673177083,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-28,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,10551,1308.26400390625,1287.892001139323,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-29,1321.199951171875,1325.0,1314.699951171875,1321.699951171875,6108,1308.8250036621093,1288.5713338216146,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-09-30,1320.5999755859375,1327.699951171875,1312.9000244140625,1313.300048828125,868,1309.31900390625,1289.1006673177083,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-03,1313.5,1316.800048828125,1308.199951171875,1309.0,299,1309.6630041503906,1289.625333658854,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-04,1307.5999755859375,1310.199951171875,1266.300048828125,1266.300048828125,1893,1309.6230041503907,1289.7933341471355,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-05,1272.0999755859375,1274.0,1261.300048828125,1265.199951171875,246,1309.5560034179687,1289.845333658854,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-06,1265.300048828125,1265.300048828125,1249.800048828125,1249.800048828125,114,1309.3200036621095,1289.7113338216145,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-07,1253.9000244140625,1263.5999755859375,1248.9000244140625,1248.9000244140625,169,1309.0470043945313,1289.6160009765624,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-11,1258.9000244140625,1258.9000244140625,1253.0,1253.0,26,1308.8400048828125,1289.5553344726563,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-12,1251.699951171875,1254.0,1251.0999755859375,1251.0999755859375,127,1308.809005126953,1289.5186678059895,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-13,1258.699951171875,1259.0,1255.0,1255.0,315,1308.8350048828124,1289.4053344726562,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-14,1253.9000244140625,1253.9000244140625,1250.5999755859375,1253.0999755859375,311,1308.8550048828124,1289.3680013020833,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-17,1249.9000244140625,1255.0,1249.9000244140625,1254.4000244140625,41,1309.1100048828125,1289.43466796875,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-18,1260.9000244140625,1261.699951171875,1260.800048828125,1260.800048828125,11,1309.4830053710937,1289.637334798177,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-19,1262.9000244140625,1271.5,1262.9000244140625,1267.9000244140625,219,1309.961005859375,1289.89466796875,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-20,1270.0,1270.5,1265.5,1265.5999755859375,415,1310.479005126953,1289.902001139323,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-21,1265.9000244140625,1265.9000244140625,1265.9000244140625,1265.9000244140625,224,1310.9900048828124,1289.9826676432292,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-24,1269.199951171875,1269.199951171875,1261.800048828125,1262.0,42,1311.491004638672,1290.1040006510416,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-25,1264.0999755859375,1274.0999755859375,1264.0999755859375,1271.9000244140625,61,1312.1120043945311,1290.2620011393228,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-26,1274.0,1274.0,1264.800048828125,1264.800048828125,279,1312.3590051269532,1290.5360017903645,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-27,1269.4000244140625,1269.4000244140625,1267.9000244140625,1267.9000244140625,338,1312.5920056152345,1290.8460017903647,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-28,1270.300048828125,1281.5,1262.0,1275.5,560,1312.9030053710937,1291.216668294271,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-10-31,1276.5999755859375,1276.5999755859375,1271.5,1271.5,58,1313.0200048828126,1291.4560017903646,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-01,1279.300048828125,1290.699951171875,1279.0,1286.4000244140625,49,1313.1820056152344,1291.8526684570313,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-02,1288.300048828125,1307.0,1288.300048828125,1306.800048828125,30,1313.516005859375,1292.336669108073,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-03,1296.4000244140625,1303.0999755859375,1287.300048828125,1302.0999755859375,73,1313.6930053710937,1292.8693359375,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-04,1300.0,1303.300048828125,1296.699951171875,1303.300048828125,11,1313.8700061035156,1293.4380029296874,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-07,1292.0,1294.5,1278.300048828125,1278.300048828125,34,1313.7950061035156,1293.7706697591145,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-08,1284.0999755859375,1289.4000244140625,1273.199951171875,1273.4000244140625,50,1313.5680065917968,1294.1100032552083,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-09,1272.199951171875,1318.5999755859375,1270.0,1272.5999755859375,108,1313.3690063476563,1294.3526700846355,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-10,1274.4000244140625,1287.5,1253.300048828125,1265.5,63,1313.1240063476562,1294.5060034179687,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-14,1227.800048828125,1229.5,1210.4000244140625,1221.199951171875,216,1312.631005859375,1294.269336751302,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-15,1224.300048828125,1226.0,1222.5,1224.0,20,1312.191005859375,1294.0333365885417,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-16,1229.300048828125,1229.300048828125,1223.0,1223.4000244140625,66,1311.813006591797,1293.8773364257813,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-17,1224.5999755859375,1225.0,1211.0,1216.5,1139,1310.7780065917968,1293.8206697591145,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-18,1211.9000244140625,1211.9000244140625,1207.199951171875,1208.5,607,1309.638006591797,1293.656669921875,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-21,1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,19,1308.581005859375,1293.496669921875,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-22,1210.4000244140625,1211.0999755859375,1207.5999755859375,1211.0,19,1307.4520056152344,1293.216669921875,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-23,1212.800048828125,1213.800048828125,1186.800048828125,1189.0999755859375,309,1306.1590051269532,1292.789336751302,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-25,1177.0,1189.300048828125,1177.0,1178.199951171875,14,1304.5740051269531,1292.3173364257811,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-28,1188.0,1190.5999755859375,1188.0,1190.5999755859375,189914,1302.916004638672,1292.0633365885417,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-29,1193.199951171875,1194.800048828125,1179.4000244140625,1187.9000244140625,42124,1301.146004638672,1291.7233365885418,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-11-30,1187.0999755859375,1193.300048828125,1167.9000244140625,1170.800048828125,7158,1299.2530053710936,1291.2473372395834,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-01,1172.699951171875,1174.5999755859375,1160.0,1166.9000244140625,1588,1297.356005859375,1290.698671061198,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-02,1172.300048828125,1177.300048828125,1166.4000244140625,1175.0999755859375,1521,1295.5570056152344,1290.0960042317708,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-05,1181.800048828125,1186.699951171875,1157.0,1174.0,358,1293.956005859375,1289.3280045572917,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-06,1170.9000244140625,1174.5,1167.0999755859375,1167.5999755859375,652,1292.2080053710938,1288.4806713867188,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-07,1167.699951171875,1178.5,1166.4000244140625,1175.0,182,1290.6450048828126,1287.7093383789063,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-08,1173.800048828125,1177.800048828125,1169.0999755859375,1169.800048828125,322,1289.0780053710937,1287.0193383789062,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-09,1166.5999755859375,1168.800048828125,1156.0,1159.4000244140625,365,1287.3880053710936,1286.2726717122396,0,,,,,0,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-12,1158.300048828125,1163.9000244140625,1153.0,1163.5,331,1285.7080053710938,1285.4100048828125,0,,,,,0,0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-13,1163.5,1164.0,1155.4000244140625,1156.699951171875,637,1284.0870043945313,1284.6840047200521,-1,1129.699951171875,1186.1849487304687,,,-1,-0.0,32500.0244140625,1032500.0244140625,1.0325000244140625,0.0
2016-12-14,1159.800048828125,1164.0,1142.0,1161.300048828125,487,1282.3950048828126,1284.0000048828124,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-460.009765625,32040.0146484375,1032040.0146484375,1.0320400146484374,-0.00044562930680335747
2016-12-15,1139.800048828125,1143.300048828125,1123.9000244140625,1127.800048828125,244,1280.4420056152344,1283.021338704427,-1,1129.699951171875,1186.1849487304687,,0.0,-1,3350.0,35390.0146484375,1035390.0146484375,1.0353900146484376,0.0032407412917958536
2016-12-16,1126.9000244140625,1140.9000244140625,1126.9000244140625,1135.300048828125,146,1278.6020056152345,1282.121338704427,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-750.0,34640.0146484375,1034640.0146484375,1.0346400146484376,-0.000724627200768192
2016-12-19,1139.4000244140625,1140.699951171875,1137.9000244140625,1140.5,249,1276.8000061035157,1281.2453385416666,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-519.9951171875,34120.01953125,1034120.01953125,1.03412001953125,-0.0005027118849429806
2016-12-20,1133.5,1133.5,1126.5,1131.5,46,1274.8490063476563,1280.2993383789062,-1,1129.699951171875,1186.1849487304687,,0.0,-1,900.0,35020.01953125,1035020.01953125,1.03502001953125,0.0008699266746253885
2016-12-21,1136.0999755859375,1136.0999755859375,1130.0,1131.0999755859375,50,1272.8370056152344,1279.3320052083334,-1,1129.699951171875,1186.1849487304687,,0.0,-1,40.00244140625,35060.02197265625,1035060.0219726562,1.0350600219726562,3.86482074211565e-05
2016-12-22,1131.199951171875,1132.800048828125,1128.300048828125,1128.800048828125,104,1270.6350061035157,1278.366005859375,-1,1129.699951171875,1186.1849487304687,,0.0,-1,229.99267578125,35290.0146484375,1035290.0146484375,1.0352900146484374,0.00022217757640901248
2016-12-23,1130.9000244140625,1132.800048828125,1130.300048828125,1131.9000244140625,70,1268.4400061035155,1277.550673014323,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-309.99755859375,34980.01708984375,1034980.0170898438,1.0349800170898438,-0.0002994754849929804
2016-12-27,1134.300048828125,1142.199951171875,1134.300048828125,1137.300048828125,84,1266.1690063476562,1276.78333984375,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-540.00244140625,34440.0146484375,1034440.0146484375,1.0344400146484376,-0.0005218877225318224
2016-12-28,1141.199951171875,1141.199951171875,1138.0,1139.4000244140625,1570,1264.0020068359374,1276.038673502604,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-209.99755859375,34230.01708984375,1034230.0170898438,1.0342300170898437,-0.00020302663652800533
2016-12-29,1143.800048828125,1158.800048828125,1143.5999755859375,1156.4000244140625,950,1261.9780065917969,1275.5553401692707,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-1700.0,32530.01708984375,1032530.0170898438,1.0325300170898437,-0.001645087339874869
2016-12-30,1162.0,1162.0,1150.0,1150.0,16,1260.1140063476562,1275.065340169271,-1,1129.699951171875,1186.1849487304687,,0.0,-1,640.00244140625,33170.01953125,1033170.01953125,1.03317001953125,0.0006196470451064538
2017-01-03,1155.199951171875,1160.800048828125,1146.5,1160.4000244140625,52,1258.3840063476562,1274.6673404947917,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-1040.00244140625,32130.01708984375,1032130.0170898438,1.0321300170898438,-0.001007120041515311
2017-01-04,1156.300048828125,1165.0,1156.300048828125,1163.800048828125,36,1256.6320068359375,1274.3340071614584,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-340.00244140625,31790.0146484375,1031790.0146484375,1.0317900146484376,-0.0003294724982107092
2017-01-05,1172.0,1183.300048828125,1171.5,1179.699951171875,500,1254.986005859375,1274.1000065104167,-1,1129.699951171875,1186.1849487304687,,0.0,-1,-1589.990234375,30200.0244140625,1030200.0244140625,1.0302000244140626,-0.0015421903301021597
